,model,num_cores,WER,sample_id,engine,run_id,time,text_len,audio_len
10498,stt_en_citrinet_256,?,0.02857142857142857,7641-96684-0013,NeMo,4,0.1818091981112957,172,9.65
10499,stt_en_citrinet_256,?,0.02857142857142857,7641-96684-0013,NeMo,5,0.1753588728606701,172,9.65
10500,QuartzNet15x5Base-En,?,0.043478260869565216,7641-96684-0014,NeMo,1,0.23039531707763672,97,5.76
10501,QuartzNet15x5Base-En,?,0.043478260869565216,7641-96684-0014,NeMo,2,0.21089663170278072,97,5.76
10502,QuartzNet15x5Base-En,?,0.043478260869565216,7641-96684-0014,NeMo,3,0.21730991639196873,97,5.76
10503,QuartzNet15x5Base-En,?,0.043478260869565216,7641-96684-0014,NeMo,4,0.2211949061602354,97,5.76
10504,QuartzNet15x5Base-En,?,0.043478260869565216,7641-96684-0014,NeMo,5,0.21239197626709938,97,5.76
10505,stt_en_citrinet_256,?,0.043478260869565216,7641-96684-0014,NeMo,1,0.15902002714574337,97,5.76
10506,stt_en_citrinet_256,?,0.043478260869565216,7641-96684-0014,NeMo,2,0.16174852848052979,97,5.76
10507,stt_en_citrinet_256,?,0.043478260869565216,7641-96684-0014,NeMo,3,0.1599354725331068,97,5.76
10508,stt_en_citrinet_256,?,0.043478260869565216,7641-96684-0014,NeMo,4,0.16339675150811672,97,5.76
10509,stt_en_citrinet_256,?,0.043478260869565216,7641-96684-0014,NeMo,5,0.15109912119805813,97,5.76
10510,QuartzNet15x5Base-En,?,0.0,7641-96684-0015,NeMo,1,0.2605864517390728,145,7.43
10511,QuartzNet15x5Base-En,?,0.0,7641-96684-0015,NeMo,2,0.2518436722457409,145,7.43
10512,QuartzNet15x5Base-En,?,0.0,7641-96684-0015,NeMo,3,0.25405151955783367,145,7.43
10513,QuartzNet15x5Base-En,?,0.0,7641-96684-0015,NeMo,4,0.2570919804275036,145,7.43
10514,QuartzNet15x5Base-En,?,0.0,7641-96684-0015,NeMo,5,0.27279993891716003,145,7.43
10515,stt_en_citrinet_256,?,0.0,7641-96684-0015,NeMo,1,0.17995473369956017,145,7.43
10516,stt_en_citrinet_256,?,0.0,7641-96684-0015,NeMo,2,0.1638314425945282,145,7.43
10517,stt_en_citrinet_256,?,0.0,7641-96684-0015,NeMo,3,0.1625536996871233,145,7.43
10518,stt_en_citrinet_256,?,0.0,7641-96684-0015,NeMo,4,0.16312174126505852,145,7.43
10519,stt_en_citrinet_256,?,0.0,7641-96684-0015,NeMo,5,0.16008924320340157,145,7.43
10520,QuartzNet15x5Base-En,?,0.18518518518518517,7641-96684-0016,NeMo,1,0.29037906788289547,135,8.38
10521,QuartzNet15x5Base-En,?,0.18518518518518517,7641-96684-0016,NeMo,2,0.26661275513470173,135,8.38
10522,QuartzNet15x5Base-En,?,0.18518518518518517,7641-96684-0016,NeMo,3,0.2746624182909727,135,8.38
10523,QuartzNet15x5Base-En,?,0.18518518518518517,7641-96684-0016,NeMo,4,0.2718608994036913,135,8.38
10524,QuartzNet15x5Base-En,?,0.18518518518518517,7641-96684-0016,NeMo,5,0.2740103993564844,135,8.38
10525,stt_en_citrinet_256,?,0.2222222222222222,7641-96684-0016,NeMo,1,0.17902869917452335,135,8.38
10526,stt_en_citrinet_256,?,0.2222222222222222,7641-96684-0016,NeMo,2,0.17260371893644333,135,8.38
10527,stt_en_citrinet_256,?,0.2222222222222222,7641-96684-0016,NeMo,3,0.1611747369170189,135,8.38
10528,stt_en_citrinet_256,?,0.2222222222222222,7641-96684-0016,NeMo,4,0.16430992260575294,135,8.38
10529,stt_en_citrinet_256,?,0.2222222222222222,7641-96684-0016,NeMo,5,0.1652139276266098,135,8.38
10530,QuartzNet15x5Base-En,?,0.1016949152542373,7641-96684-0017,NeMo,1,0.4776775911450386,295,16.33
10531,QuartzNet15x5Base-En,?,0.1016949152542373,7641-96684-0017,NeMo,2,0.4577265102416277,295,16.33
10532,QuartzNet15x5Base-En,?,0.1016949152542373,7641-96684-0017,NeMo,3,0.45421371795237064,295,16.33
10533,QuartzNet15x5Base-En,?,0.1016949152542373,7641-96684-0017,NeMo,4,0.45973264425992966,295,16.33
10534,QuartzNet15x5Base-En,?,0.1016949152542373,7641-96684-0017,NeMo,5,0.4806503690779209,295,16.33
10535,stt_en_citrinet_256,?,0.0847457627118644,7641-96684-0017,NeMo,1,0.24407851323485374,295,16.33
10536,stt_en_citrinet_256,?,0.0847457627118644,7641-96684-0017,NeMo,2,0.22023773938417435,295,16.33
10537,stt_en_citrinet_256,?,0.0847457627118644,7641-96684-0017,NeMo,3,0.21696780808269978,295,16.33
10538,stt_en_citrinet_256,?,0.0847457627118644,7641-96684-0017,NeMo,4,0.21496510691940784,295,16.33
10539,stt_en_citrinet_256,?,0.0847457627118644,7641-96684-0017,NeMo,5,0.22082681022584438,295,16.33
10540,QuartzNet15x5Base-En,?,0.05263157894736842,7641-96684-0018,NeMo,1,0.2013375274837017,90,4.74
10541,QuartzNet15x5Base-En,?,0.05263157894736842,7641-96684-0018,NeMo,2,0.1928347460925579,90,4.74
10542,QuartzNet15x5Base-En,?,0.05263157894736842,7641-96684-0018,NeMo,3,0.19464083015918732,90,4.74
10543,QuartzNet15x5Base-En,?,0.05263157894736842,7641-96684-0018,NeMo,4,0.1925099566578865,90,4.74
10544,QuartzNet15x5Base-En,?,0.05263157894736842,7641-96684-0018,NeMo,5,0.19399774819612503,90,4.74
10545,stt_en_citrinet_256,?,0.10526315789473684,7641-96684-0018,NeMo,1,0.1569484956562519,90,4.74
10546,stt_en_citrinet_256,?,0.10526315789473684,7641-96684-0018,NeMo,2,0.13489128090441227,90,4.74
10547,stt_en_citrinet_256,?,0.10526315789473684,7641-96684-0018,NeMo,3,0.14172154292464256,90,4.74
10548,stt_en_citrinet_256,?,0.10526315789473684,7641-96684-0018,NeMo,4,0.13749920763075352,90,4.74
10549,stt_en_citrinet_256,?,0.10526315789473684,7641-96684-0018,NeMo,5,0.13604802452027798,90,4.74
10550,QuartzNet15x5Base-En,?,0.0,7641-96684-0019,NeMo,1,0.17205381207168102,33,3.145
10551,QuartzNet15x5Base-En,?,0.0,7641-96684-0019,NeMo,2,0.15600495785474777,33,3.145
10552,QuartzNet15x5Base-En,?,0.0,7641-96684-0019,NeMo,3,0.1602095440030098,33,3.145
10553,QuartzNet15x5Base-En,?,0.0,7641-96684-0019,NeMo,4,0.15405437722802162,33,3.145
10554,QuartzNet15x5Base-En,?,0.0,7641-96684-0019,NeMo,5,0.15769313089549541,33,3.145
10555,stt_en_citrinet_256,?,0.0,7641-96684-0019,NeMo,1,0.12848038971424103,33,3.145
10556,stt_en_citrinet_256,?,0.0,7641-96684-0019,NeMo,2,0.11562805064022541,33,3.145
10557,stt_en_citrinet_256,?,0.0,7641-96684-0019,NeMo,3,0.11771907471120358,33,3.145
10558,stt_en_citrinet_256,?,0.0,7641-96684-0019,NeMo,4,0.12113131023943424,33,3.145
10559,stt_en_citrinet_256,?,0.0,7641-96684-0019,NeMo,5,0.11744889244437218,33,3.145
10560,QuartzNet15x5Base-En,?,0.0,7641-96684-0020,NeMo,1,0.15938363410532475,41,2.88
10561,QuartzNet15x5Base-En,?,0.0,7641-96684-0020,NeMo,2,0.156623225659132,41,2.88
10562,QuartzNet15x5Base-En,?,0.0,7641-96684-0020,NeMo,3,0.15672825276851654,41,2.88
10563,QuartzNet15x5Base-En,?,0.0,7641-96684-0020,NeMo,4,0.15924661979079247,41,2.88
10564,QuartzNet15x5Base-En,?,0.0,7641-96684-0020,NeMo,5,0.15147033892571926,41,2.88
10565,stt_en_citrinet_256,?,0.0,7641-96684-0020,NeMo,1,0.12401660159230232,41,2.88
10566,stt_en_citrinet_256,?,0.0,7641-96684-0020,NeMo,2,0.11487587913870811,41,2.88
10567,stt_en_citrinet_256,?,0.0,7641-96684-0020,NeMo,3,0.11259143613278866,41,2.88
10568,stt_en_citrinet_256,?,0.0,7641-96684-0020,NeMo,4,0.1160509791225195,41,2.88
10569,stt_en_citrinet_256,?,0.0,7641-96684-0020,NeMo,5,0.11691426113247871,41,2.88
10570,QuartzNet15x5Base-En,?,0.04,7641-96684-0021,NeMo,1,0.26730021089315414,122,7.595
10571,QuartzNet15x5Base-En,?,0.04,7641-96684-0021,NeMo,2,0.26116318814456463,122,7.595
10572,QuartzNet15x5Base-En,?,0.04,7641-96684-0021,NeMo,3,0.25438851676881313,122,7.595
10573,QuartzNet15x5Base-En,?,0.04,7641-96684-0021,NeMo,4,0.2479702029377222,122,7.595
10574,QuartzNet15x5Base-En,?,0.04,7641-96684-0021,NeMo,5,0.25180729292333126,122,7.595
10575,stt_en_citrinet_256,?,0.04,7641-96684-0021,NeMo,1,0.17687124758958817,122,7.595
10576,stt_en_citrinet_256,?,0.04,7641-96684-0021,NeMo,2,0.16063111647963524,122,7.595
10577,stt_en_citrinet_256,?,0.04,7641-96684-0021,NeMo,3,0.16098547354340553,122,7.595
10578,stt_en_citrinet_256,?,0.04,7641-96684-0021,NeMo,4,0.16882187873125076,122,7.595
10579,stt_en_citrinet_256,?,0.04,7641-96684-0021,NeMo,5,0.1603893805295229,122,7.595
10580,QuartzNet15x5Base-En,?,0.0,7641-96684-0022,NeMo,1,0.14975269883871078,33,2.32
10581,QuartzNet15x5Base-En,?,0.0,7641-96684-0022,NeMo,2,0.13907323218882084,33,2.32
10582,QuartzNet15x5Base-En,?,0.0,7641-96684-0022,NeMo,3,0.14102512784302235,33,2.32
10583,QuartzNet15x5Base-En,?,0.0,7641-96684-0022,NeMo,4,0.13858073949813843,33,2.32
10584,QuartzNet15x5Base-En,?,0.0,7641-96684-0022,NeMo,5,0.13918504677712917,33,2.32
10585,stt_en_citrinet_256,?,0.0,7641-96684-0022,NeMo,1,0.12365955486893654,33,2.32
10586,stt_en_citrinet_256,?,0.0,7641-96684-0022,NeMo,2,0.11352854408323765,33,2.32
10587,stt_en_citrinet_256,?,0.0,7641-96684-0022,NeMo,3,0.10775658674538136,33,2.32
10588,stt_en_citrinet_256,?,0.0,7641-96684-0022,NeMo,4,0.11136467568576336,33,2.32
10589,stt_en_citrinet_256,?,0.0,7641-96684-0022,NeMo,5,0.11240041255950928,33,2.32
10590,QuartzNet15x5Base-En,?,0.07692307692307693,7641-96684-0023,NeMo,1,0.19134997576475143,61,3.71
10591,QuartzNet15x5Base-En,?,0.07692307692307693,7641-96684-0023,NeMo,2,0.17016088590025902,61,3.71
10592,QuartzNet15x5Base-En,?,0.07692307692307693,7641-96684-0023,NeMo,3,0.17567274160683155,61,3.71
10593,QuartzNet15x5Base-En,?,0.07692307692307693,7641-96684-0023,NeMo,4,0.17444895207881927,61,3.71
10594,QuartzNet15x5Base-En,?,0.07692307692307693,7641-96684-0023,NeMo,5,0.17503714561462402,61,3.71
10595,stt_en_citrinet_256,?,0.07692307692307693,7641-96684-0023,NeMo,1,0.15223053470253944,61,3.71
10596,stt_en_citrinet_256,?,0.07692307692307693,7641-96684-0023,NeMo,2,0.1370826456695795,61,3.71
10597,stt_en_citrinet_256,?,0.07692307692307693,7641-96684-0023,NeMo,3,0.12851805426180363,61,3.71
10598,stt_en_citrinet_256,?,0.07692307692307693,7641-96684-0023,NeMo,4,0.12771057896316051,61,3.71
10599,stt_en_citrinet_256,?,0.07692307692307693,7641-96684-0023,NeMo,5,0.12834585458040237,61,3.71
10600,QuartzNet15x5Base-En,?,0.23076923076923078,7641-96684-0024,NeMo,1,0.18477956391870975,67,3.995
10601,QuartzNet15x5Base-En,?,0.23076923076923078,7641-96684-0024,NeMo,2,0.1761658787727356,67,3.995
10602,QuartzNet15x5Base-En,?,0.23076923076923078,7641-96684-0024,NeMo,3,0.17432667687535286,67,3.995
10603,QuartzNet15x5Base-En,?,0.23076923076923078,7641-96684-0024,NeMo,4,0.176699785515666,67,3.995
10604,QuartzNet15x5Base-En,?,0.23076923076923078,7641-96684-0024,NeMo,5,0.17387934774160385,67,3.995
10605,stt_en_citrinet_256,?,0.23076923076923078,7641-96684-0024,NeMo,1,0.14361854270100594,67,3.995
10606,stt_en_citrinet_256,?,0.23076923076923078,7641-96684-0024,NeMo,2,0.13590495102107525,67,3.995
10607,stt_en_citrinet_256,?,0.23076923076923078,7641-96684-0024,NeMo,3,0.1345073487609625,67,3.995
10608,stt_en_citrinet_256,?,0.23076923076923078,7641-96684-0024,NeMo,4,0.13374687917530537,67,3.995
10609,stt_en_citrinet_256,?,0.23076923076923078,7641-96684-0024,NeMo,5,0.13508901186287403,67,3.995
10610,QuartzNet15x5Base-En,?,0.0,7641-96684-0025,NeMo,1,0.1464790254831314,29,2.045
10611,QuartzNet15x5Base-En,?,0.0,7641-96684-0025,NeMo,2,0.13176429457962513,29,2.045
10612,QuartzNet15x5Base-En,?,0.0,7641-96684-0025,NeMo,3,0.13215194083750248,29,2.045
10613,QuartzNet15x5Base-En,?,0.0,7641-96684-0025,NeMo,4,0.13605201803147793,29,2.045
10614,QuartzNet15x5Base-En,?,0.0,7641-96684-0025,NeMo,5,0.13610105216503143,29,2.045
10615,stt_en_citrinet_256,?,0.0,7641-96684-0025,NeMo,1,0.11888326145708561,29,2.045
10616,stt_en_citrinet_256,?,0.0,7641-96684-0025,NeMo,2,0.11429344862699509,29,2.045
10617,stt_en_citrinet_256,?,0.0,7641-96684-0025,NeMo,3,0.11054106242954731,29,2.045
10618,stt_en_citrinet_256,?,0.0,7641-96684-0025,NeMo,4,0.11082186549901962,29,2.045
10619,stt_en_citrinet_256,?,0.0,7641-96684-0025,NeMo,5,0.10851558856666088,29,2.045
10620,QuartzNet15x5Base-En,?,0.12,7641-96684-0026,NeMo,1,0.28709209710359573,131,7.805
10621,QuartzNet15x5Base-En,?,0.12,7641-96684-0026,NeMo,2,0.26510884426534176,131,7.805
10622,QuartzNet15x5Base-En,?,0.12,7641-96684-0026,NeMo,3,0.2684198450297117,131,7.805
10623,QuartzNet15x5Base-En,?,0.12,7641-96684-0026,NeMo,4,0.26156680658459663,131,7.805
10624,QuartzNet15x5Base-En,?,0.12,7641-96684-0026,NeMo,5,0.30162618309259415,131,7.805
10625,stt_en_citrinet_256,?,0.28,7641-96684-0026,NeMo,1,0.17265737056732178,131,7.805
10626,stt_en_citrinet_256,?,0.28,7641-96684-0026,NeMo,2,0.16663099080324173,131,7.805
10627,stt_en_citrinet_256,?,0.28,7641-96684-0026,NeMo,3,0.17493832670152187,131,7.805
10628,stt_en_citrinet_256,?,0.28,7641-96684-0026,NeMo,4,0.15724588558077812,131,7.805
10629,stt_en_citrinet_256,?,0.28,7641-96684-0026,NeMo,5,0.16212596371769905,131,7.805
10630,QuartzNet15x5Base-En,?,0.2857142857142857,7641-96684-0027,NeMo,1,0.16090090945363045,34,2.72
10631,QuartzNet15x5Base-En,?,0.2857142857142857,7641-96684-0027,NeMo,2,0.14275443367660046,34,2.72
10632,QuartzNet15x5Base-En,?,0.2857142857142857,7641-96684-0027,NeMo,3,0.1453718040138483,34,2.72
10633,QuartzNet15x5Base-En,?,0.2857142857142857,7641-96684-0027,NeMo,4,0.15674496442079544,34,2.72
10634,QuartzNet15x5Base-En,?,0.2857142857142857,7641-96684-0027,NeMo,5,0.1484395656734705,34,2.72
10635,stt_en_citrinet_256,?,0.14285714285714285,7641-96684-0027,NeMo,1,0.12630054727196693,34,2.72
10636,stt_en_citrinet_256,?,0.14285714285714285,7641-96684-0027,NeMo,2,0.11439691483974457,34,2.72
10637,stt_en_citrinet_256,?,0.14285714285714285,7641-96684-0027,NeMo,3,0.1224336139857769,34,2.72
10638,stt_en_citrinet_256,?,0.14285714285714285,7641-96684-0027,NeMo,4,0.1151660829782486,34,2.72
10639,stt_en_citrinet_256,?,0.14285714285714285,7641-96684-0027,NeMo,5,0.11375955119729042,34,2.72
10640,QuartzNet15x5Base-En,?,0.1,7641-96684-0028,NeMo,1,0.18476675264537334,57,3.73
10641,QuartzNet15x5Base-En,?,0.1,7641-96684-0028,NeMo,2,0.1753032896667719,57,3.73
10642,QuartzNet15x5Base-En,?,0.1,7641-96684-0028,NeMo,3,0.17369851097464561,57,3.73
10643,QuartzNet15x5Base-En,?,0.1,7641-96684-0028,NeMo,4,0.17523238435387611,57,3.73
10644,QuartzNet15x5Base-En,?,0.1,7641-96684-0028,NeMo,5,0.1754041686654091,57,3.73
10645,stt_en_citrinet_256,?,0.0,7641-96684-0028,NeMo,1,0.14026039466261864,57,3.73
10646,stt_en_citrinet_256,?,0.0,7641-96684-0028,NeMo,2,0.13016318157315254,57,3.73
10647,stt_en_citrinet_256,?,0.0,7641-96684-0028,NeMo,3,0.1328940913081169,57,3.73
10648,stt_en_citrinet_256,?,0.0,7641-96684-0028,NeMo,4,0.1272504273802042,57,3.73
10649,stt_en_citrinet_256,?,0.0,7641-96684-0028,NeMo,5,0.12712621875107288,57,3.73
10650,QuartzNet15x5Base-En,?,0.18518518518518517,7641-96684-0029,NeMo,1,0.2649652324616909,144,7.53
10651,QuartzNet15x5Base-En,?,0.18518518518518517,7641-96684-0029,NeMo,2,0.24831346422433853,144,7.53
10652,QuartzNet15x5Base-En,?,0.18518518518518517,7641-96684-0029,NeMo,3,0.259328193962574,144,7.53
10653,QuartzNet15x5Base-En,?,0.18518518518518517,7641-96684-0029,NeMo,4,0.24849176406860352,144,7.53
10654,QuartzNet15x5Base-En,?,0.18518518518518517,7641-96684-0029,NeMo,5,0.26410165056586266,144,7.53
10655,stt_en_citrinet_256,?,0.1111111111111111,7641-96684-0029,NeMo,1,0.17275993525981903,144,7.53
10656,stt_en_citrinet_256,?,0.1111111111111111,7641-96684-0029,NeMo,2,0.1585934516042471,144,7.53
10657,stt_en_citrinet_256,?,0.1111111111111111,7641-96684-0029,NeMo,3,0.15761861577630043,144,7.53
10658,stt_en_citrinet_256,?,0.1111111111111111,7641-96684-0029,NeMo,4,0.1722935289144516,144,7.53
10659,stt_en_citrinet_256,?,0.1111111111111111,7641-96684-0029,NeMo,5,0.15341485664248466,144,7.53
10660,QuartzNet15x5Base-En,?,0.0,7641-96684-0030,NeMo,1,0.14556516334414482,35,2.155
10661,QuartzNet15x5Base-En,?,0.0,7641-96684-0030,NeMo,2,0.1306053176522255,35,2.155
10662,QuartzNet15x5Base-En,?,0.0,7641-96684-0030,NeMo,3,0.13626877032220364,35,2.155
10663,QuartzNet15x5Base-En,?,0.0,7641-96684-0030,NeMo,4,0.13380256295204163,35,2.155
10664,QuartzNet15x5Base-En,?,0.0,7641-96684-0030,NeMo,5,0.1372040044516325,35,2.155
10665,stt_en_citrinet_256,?,0.0,7641-96684-0030,NeMo,1,0.12384248338639736,35,2.155
10666,stt_en_citrinet_256,?,0.0,7641-96684-0030,NeMo,2,0.11060401611030102,35,2.155
10667,stt_en_citrinet_256,?,0.0,7641-96684-0030,NeMo,3,0.10880901664495468,35,2.155
10668,stt_en_citrinet_256,?,0.0,7641-96684-0030,NeMo,4,0.10973646864295006,35,2.155
10669,stt_en_citrinet_256,?,0.0,7641-96684-0030,NeMo,5,0.10714137554168701,35,2.155
10670,QuartzNet15x5Base-En,?,0.047619047619047616,7641-96684-0031,NeMo,1,0.21368512697517872,101,5.445
10671,QuartzNet15x5Base-En,?,0.047619047619047616,7641-96684-0031,NeMo,2,0.21535692550241947,101,5.445
10672,QuartzNet15x5Base-En,?,0.047619047619047616,7641-96684-0031,NeMo,3,0.2032681629061699,101,5.445
10673,QuartzNet15x5Base-En,?,0.047619047619047616,7641-96684-0031,NeMo,4,0.21454091370105743,101,5.445
10674,QuartzNet15x5Base-En,?,0.047619047619047616,7641-96684-0031,NeMo,5,0.21022214740514755,101,5.445
10675,stt_en_citrinet_256,?,0.0,7641-96684-0031,NeMo,1,0.15042101964354515,101,5.445
10676,stt_en_citrinet_256,?,0.0,7641-96684-0031,NeMo,2,0.14055093377828598,101,5.445
10677,stt_en_citrinet_256,?,0.0,7641-96684-0031,NeMo,3,0.1386832781136036,101,5.445
10678,stt_en_citrinet_256,?,0.0,7641-96684-0031,NeMo,4,0.14246314577758312,101,5.445
10679,stt_en_citrinet_256,?,0.0,7641-96684-0031,NeMo,5,0.13844588957726955,101,5.445
10680,QuartzNet15x5Base-En,?,0.13333333333333333,7641-96684-0032,NeMo,1,0.18968298099935055,68,4.025
10681,QuartzNet15x5Base-En,?,0.13333333333333333,7641-96684-0032,NeMo,2,0.17261962965130806,68,4.025
10682,QuartzNet15x5Base-En,?,0.13333333333333333,7641-96684-0032,NeMo,3,0.17518232762813568,68,4.025
10683,QuartzNet15x5Base-En,?,0.13333333333333333,7641-96684-0032,NeMo,4,0.18259591422975063,68,4.025
10684,QuartzNet15x5Base-En,?,0.13333333333333333,7641-96684-0032,NeMo,5,0.176869610324502,68,4.025
10685,stt_en_citrinet_256,?,0.06666666666666667,7641-96684-0032,NeMo,1,0.1474429965019226,68,4.025
10686,stt_en_citrinet_256,?,0.06666666666666667,7641-96684-0032,NeMo,2,0.1260757651180029,68,4.025
10687,stt_en_citrinet_256,?,0.06666666666666667,7641-96684-0032,NeMo,3,0.12649928592145443,68,4.025
10688,stt_en_citrinet_256,?,0.06666666666666667,7641-96684-0032,NeMo,4,0.13252776861190796,68,4.025
10689,stt_en_citrinet_256,?,0.06666666666666667,7641-96684-0032,NeMo,5,0.13513512536883354,68,4.025
10690,QuartzNet15x5Base-En,?,0.0,7641-96684-0033,NeMo,1,0.28491454757750034,130,8.195
10691,QuartzNet15x5Base-En,?,0.0,7641-96684-0033,NeMo,2,0.28749109618365765,130,8.195
10692,QuartzNet15x5Base-En,?,0.0,7641-96684-0033,NeMo,3,0.26019530929625034,130,8.195
10693,QuartzNet15x5Base-En,?,0.0,7641-96684-0033,NeMo,4,0.2928808592259884,130,8.195
10694,QuartzNet15x5Base-En,?,0.0,7641-96684-0033,NeMo,5,0.27004604414105415,130,8.195
10695,stt_en_citrinet_256,?,0.037037037037037035,7641-96684-0033,NeMo,1,0.18058263696730137,130,8.195
10696,stt_en_citrinet_256,?,0.037037037037037035,7641-96684-0033,NeMo,2,0.15950203500688076,130,8.195
10697,stt_en_citrinet_256,?,0.037037037037037035,7641-96684-0033,NeMo,3,0.16132659651339054,130,8.195
10698,stt_en_citrinet_256,?,0.037037037037037035,7641-96684-0033,NeMo,4,0.16606909781694412,130,8.195
10699,stt_en_citrinet_256,?,0.037037037037037035,7641-96684-0033,NeMo,5,0.16906802915036678,130,8.195
10700,QuartzNet15x5Base-En,?,0.10256410256410256,7641-96684-0034,NeMo,1,0.3309598043560982,211,10.495
10701,QuartzNet15x5Base-En,?,0.10256410256410256,7641-96684-0034,NeMo,2,0.3276002164930105,211,10.495
10702,QuartzNet15x5Base-En,?,0.10256410256410256,7641-96684-0034,NeMo,3,0.319451704621315,211,10.495
10703,QuartzNet15x5Base-En,?,0.10256410256410256,7641-96684-0034,NeMo,4,0.32047866471111774,211,10.495
10704,QuartzNet15x5Base-En,?,0.10256410256410256,7641-96684-0034,NeMo,5,0.3109108619391918,211,10.495
10705,stt_en_citrinet_256,?,0.10256410256410256,7641-96684-0034,NeMo,1,0.19386665523052216,211,10.495
10706,stt_en_citrinet_256,?,0.10256410256410256,7641-96684-0034,NeMo,2,0.17588973231613636,211,10.495
10707,stt_en_citrinet_256,?,0.10256410256410256,7641-96684-0034,NeMo,3,0.1807848047465086,211,10.495
10708,stt_en_citrinet_256,?,0.10256410256410256,7641-96684-0034,NeMo,4,0.1788929495960474,211,10.495
10709,stt_en_citrinet_256,?,0.10256410256410256,7641-96684-0034,NeMo,5,0.17790605686604977,211,10.495
10710,QuartzNet15x5Base-En,?,0.1,7641-96684-0035,NeMo,1,0.18094742111861706,54,3.655
10711,QuartzNet15x5Base-En,?,0.1,7641-96684-0035,NeMo,2,0.17325617000460625,54,3.655
10712,QuartzNet15x5Base-En,?,0.1,7641-96684-0035,NeMo,3,0.16653881035745144,54,3.655
10713,QuartzNet15x5Base-En,?,0.1,7641-96684-0035,NeMo,4,0.165549848228693,54,3.655
10714,QuartzNet15x5Base-En,?,0.1,7641-96684-0035,NeMo,5,0.1794340554624796,54,3.655
10715,stt_en_citrinet_256,?,0.1,7641-96684-0035,NeMo,1,0.1411255430430174,54,3.655
10716,stt_en_citrinet_256,?,0.1,7641-96684-0035,NeMo,2,0.13100077770650387,54,3.655
10717,stt_en_citrinet_256,?,0.1,7641-96684-0035,NeMo,3,0.14376072771847248,54,3.655
10718,stt_en_citrinet_256,?,0.1,7641-96684-0035,NeMo,4,0.12783645652234554,54,3.655
10719,stt_en_citrinet_256,?,0.1,7641-96684-0035,NeMo,5,0.12358032912015915,54,3.655
10720,QuartzNet15x5Base-En,?,0.1111111111111111,7641-96684-0036,NeMo,1,0.21416668407619,79,5.28
10721,QuartzNet15x5Base-En,?,0.1111111111111111,7641-96684-0036,NeMo,2,0.20302679762244225,79,5.28
10722,QuartzNet15x5Base-En,?,0.1111111111111111,7641-96684-0036,NeMo,3,0.20295928791165352,79,5.28
10723,QuartzNet15x5Base-En,?,0.1111111111111111,7641-96684-0036,NeMo,4,0.2054345477372408,79,5.28
10724,QuartzNet15x5Base-En,?,0.1111111111111111,7641-96684-0036,NeMo,5,0.20426089689135551,79,5.28
10725,stt_en_citrinet_256,?,0.1111111111111111,7641-96684-0036,NeMo,1,0.14854305796325207,79,5.28
10726,stt_en_citrinet_256,?,0.1111111111111111,7641-96684-0036,NeMo,2,0.16320769861340523,79,5.28
10727,stt_en_citrinet_256,?,0.1111111111111111,7641-96684-0036,NeMo,3,0.13498441874980927,79,5.28
10728,stt_en_citrinet_256,?,0.1111111111111111,7641-96684-0036,NeMo,4,0.13852188363671303,79,5.28
10729,stt_en_citrinet_256,?,0.1111111111111111,7641-96684-0036,NeMo,5,0.14137704111635685,79,5.28
10730,QuartzNet15x5Base-En,?,0.36363636363636365,7641-96684-0037,NeMo,1,0.19885061495006084,54,4.375
10731,QuartzNet15x5Base-En,?,0.36363636363636365,7641-96684-0037,NeMo,2,0.1782314758747816,54,4.375
10732,QuartzNet15x5Base-En,?,0.36363636363636365,7641-96684-0037,NeMo,3,0.1841435208916664,54,4.375
10733,QuartzNet15x5Base-En,?,0.36363636363636365,7641-96684-0037,NeMo,4,0.17940990440547466,54,4.375
10734,QuartzNet15x5Base-En,?,0.36363636363636365,7641-96684-0037,NeMo,5,0.18458283320069313,54,4.375
10735,stt_en_citrinet_256,?,0.36363636363636365,7641-96684-0037,NeMo,1,0.14630375988781452,54,4.375
10736,stt_en_citrinet_256,?,0.36363636363636365,7641-96684-0037,NeMo,2,0.13262897171080112,54,4.375
10737,stt_en_citrinet_256,?,0.36363636363636365,7641-96684-0037,NeMo,3,0.13128835521638393,54,4.375
10738,stt_en_citrinet_256,?,0.36363636363636365,7641-96684-0037,NeMo,4,0.13574674911797047,54,4.375
10739,stt_en_citrinet_256,?,0.36363636363636365,7641-96684-0037,NeMo,5,0.1310705728828907,54,4.375
10740,QuartzNet15x5Base-En,?,0.11764705882352941,7641-96684-0038,NeMo,1,0.21518751233816147,89,5.4
10741,QuartzNet15x5Base-En,?,0.11764705882352941,7641-96684-0038,NeMo,2,0.23157806508243084,89,5.4
10742,QuartzNet15x5Base-En,?,0.11764705882352941,7641-96684-0038,NeMo,3,0.20431813038885593,89,5.4
10743,QuartzNet15x5Base-En,?,0.11764705882352941,7641-96684-0038,NeMo,4,0.2094274815171957,89,5.4
10744,QuartzNet15x5Base-En,?,0.11764705882352941,7641-96684-0038,NeMo,5,0.22273290529847145,89,5.4
10745,stt_en_citrinet_256,?,0.11764705882352941,7641-96684-0038,NeMo,1,0.15752753615379333,89,5.4
10746,stt_en_citrinet_256,?,0.11764705882352941,7641-96684-0038,NeMo,2,0.13986875116825104,89,5.4
10747,stt_en_citrinet_256,?,0.11764705882352941,7641-96684-0038,NeMo,3,0.14140703342854977,89,5.4
